User ID,Resource ID,Ratings,Time Spent (minutes),Topics/Subjects of Interest,Preferred Learning Formats,Learning Goals/Objectives
1037,1561,2.5742907551927194,68,0,0,0
1037,339,4.649304435898495,110,0,0,0
1037,1077,3.658025922735255,75,0,0,0
1038,567,4.749518555915369,66,0,0,0
1038,1258,2.2782064258582224,70,0,0,0
1038,137,1.7969687054800052,120,0,0,0
1038,763,3.8053843359751744,85,0,0,0
1038,11,3.608388663299696,70,0,0,0
1038,1428,3.9373874192866665,107,0,0,0
1038,1668,2.2844601402884344,23,0,0,0
1038,394,3.332774954500325,95,0,0,0
1038,1940,2.7026520494597124,45,0,0,0
1038,1292,4.097018490260837,22,0,0,0
1038,129,4.030232446745109,76,0,0,0
1038,1759,4.407390472921115,89,0,0,0
1038,1813,4.429251472661799,68,0,0,0
1038,1758,3.761840347320278,69,0,0,0
1039,87,1.6180753613536578,102,0,0,0
1039,1745,4.860964558797976,13,0,0,0
1039,1762,2.4741808117827317,92,0,0,0
1039,1187,2.3659184381836558,21,0,0,0
1039,40,3.8392061736714407,25,0,0,0
1040,289,4.530385054855404,119,0,0,0
1040,25,3.956635945847311,48,0,0,0
1040,1940,2.3252381783090565,13,0,0,0
1040,1640,1.0065194841203549,115,0,0,0
1040,1082,3.135847502129964,44,0,0,0
1040,737,3.611371380940423,65,0,0,0
1040,3,4.024068777442478,9,0,0,0
1040,980,2.153677473625876,91,0,0,0
1040,1682,2.4264163102967005,68,0,0,0
1040,1010,4.889834985724321,45,0,0,0
1041,1400,1.407933690614271,80,0,0,0
1041,512,1.6499269140871782,112,0,0,0
1041,1037,4.980698673582907,75,0,0,0
1041,1900,1.398133823697428,88,0,0,0
1041,526,2.141769774779132,31,0,0,0
1041,1919,4.130655288550884,5,0,0,0
1041,76,2.303634906656614,117,0,0,0
1041,584,4.1953272587048485,40,0,0,0
1042,591,3.3344404215049788,67,0,0,0
1042,1336,3.203917481679232,18,0,0,0
1042,1745,3.0573130008691978,82,0,0,0
1042,661,4.344572975851291,25,0,0,0
1042,257,4.925566744238582,120,0,0,0
1042,1457,1.0916281724360557,17,0,0,0
1042,1578,4.651390360166188,50,0,0,0
1042,1481,3.704403263098008,16,0,0,0
1042,552,2.580259354440661,19,0,0,0
1042,764,3.239129790592864,85,0,0,0
1042,86,2.1770335990746807,30,0,0,0
1043,889,1.7231000883627394,57,0,0,0
1043,738,4.6556319978648455,112,0,0,0
1043,658,2.6058476478551897,70,0,0,0
1043,1226,4.069371127000682,46,0,0,0
1043,493,1.5151701555706598,117,0,0,0
1043,1497,4.109185898323582,16,0,0,0
1043,369,3.963328745384858,77,0,0,0
1043,194,1.121838226981172,45,0,0,0
1043,1649,4.634127829536748,110,0,0,0
1043,943,4.495662523956913,117,0,0,0
1043,1867,2.744512625575576,70,0,0,0
1043,429,2.059009692324322,108,0,0,0
1043,918,1.7219560802561902,12,0,0,0
1043,169,2.0976654575279454,50,0,0,0
1043,1414,3.3325160918732406,107,0,0,0
1044,771,3.754423020790048,17,0,0,0
1044,1992,4.775526917882937,60,0,0,0
1044,1130,1.9837147519511371,52,0,0,0
1044,1,1.36222193958013,43,0,0,0
1044,1510,1.0797874887737955,65,0,0,0
1044,351,4.17838950656242,61,0,0,0
1045,469,3.0990641018273903,94,0,0,0
1045,1858,2.380069701833192,55,0,0,0
1045,699,2.75655303907546,6,0,0,0
1045,980,2.226790616570397,90,0,0,0
1045,1538,1.7313041868281127,108,0,0,0
1045,1344,1.7323073768043522,91,0,0,0
1045,786,3.422999379951238,55,0,0,0
1045,1211,4.349203284811173,29,0,0,0
1045,1242,1.347206980897499,23,0,0,0
1045,1011,3.797779006490405,30,0,0,0
1045,1297,4.472327960862428,7,0,0,0
1045,1181,2.000360103422958,90,0,0,0
1045,1131,4.6095050954350665,109,0,0,0
1046,517,3.2086080967108934,19,0,0,0
1046,1462,2.5277765060113087,91,0,0,0
1046,1376,1.2791572973476253,85,0,0,0
1046,1283,3.7643077973425303,20,0,0,0
1046,1980,2.920398714464099,10,0,0,0
1046,1447,1.7360379041101326,23,0,0,0
1046,943,4.614979585204824,54,0,0,0
1046,373,4.527019182884326,109,0,0,0
1046,1131,3.871175529361779,86,0,0,0
1046,442,2.356169851885823,66,0,0,0
1046,178,4.238548041917784,96,0,0,0
1046,1684,2.944222133190529,82,0,0,0
1046,371,3.1339577413887194,57,0,0,0
1047,760,4.281219791596627,8,0,0,0
1047,882,3.603334642018687,105,0,0,0
1047,1692,4.190177372729899,85,0,0,0
1047,1146,2.487237505311915,116,0,0,0
1047,903,4.408344429408021,31,0,0,0
1048,322,1.0951394537297134,115,0,0,0
1048,1537,1.9948735622558675,97,0,0,0
1048,1736,4.014783243191342,9,0,0,0
1048,521,4.961546843344851,43,0,0,0
1048,840,3.2744284491313094,103,0,0,0
1048,212,4.301684810404998,67,0,0,0
1048,1495,1.8712828153293957,42,0,0,0
1048,1092,2.4177596646887927,53,0,0,0
1048,307,2.979001484166742,66,0,0,0
1048,1060,3.734912176712741,38,0,0,0
1049,56,2.272392047597957,68,0,0,0
1049,581,2.105326922994943,100,0,0,0
1049,1903,1.7452558770745692,27,0,0,0
1049,395,2.686423852676411,45,0,0,0
1049,1530,3.220021212045893,41,0,0,0
1049,11,3.5142740325889354,64,0,0,0
1049,157,4.386479766413463,44,0,0,0
1049,1518,3.872865176587029,35,0,0,0
1049,1104,4.887581939974245,83,0,0,0
1049,1899,3.1160671184570528,65,0,0,0
1049,196,4.5667993487747225,16,0,0,0
1050,428,2.202949813984852,113,0,0,0
1050,907,1.4684834105929585,10,0,0,0
1050,1268,2.7219469990285967,97,0,0,0
1050,650,2.995703923451928,101,0,0,0
1050,725,1.305630252944883,59,0,0,0
1050,1563,2.3760088042316814,99,0,0,0
1050,517,1.5324767125829113,24,0,0,0
1050,698,4.6371435125618765,33,0,0,0
1050,1561,3.370484206353908,89,0,0,0
1050,1165,1.4182790606373057,56,0,0,0
1050,454,4.1029548997633984,45,0,0,0
1050,1119,2.2885103088693546,105,0,0,0
1050,1691,2.17094570701069,60,0,0,0
1051,1079,3.107753098847513,19,0,0,0
1051,772,4.05686661839494,26,0,0,0
1051,880,4.89755011600748,72,0,0,0
1051,932,3.7882454618191295,86,0,0,0
1051,1521,3.2316257717744654,116,0,0,0
1051,308,2.538679886540016,56,0,0,0
1051,277,3.168350096822015,101,0,0,0
1051,617,2.0066355529703146,108,0,0,0
1051,1913,4.318778057844003,24,0,0,0
1051,1642,2.0596351330227045,19,0,0,0
1052,1378,3.023811391787462,65,0,0,0
1052,902,2.743423982919841,44,0,0,0
1052,1785,2.630557015770341,107,0,0,0
1052,1324,3.7713022614255927,112,0,0,0
1052,766,4.380702171330848,33,0,0,0
1052,597,3.2851265693790297,69,0,0,0
1052,150,4.453177722734821,67,0,0,0
1053,312,3.61182793072236,75,0,0,0
1053,460,1.80733894770358,117,0,0,0
1053,1813,1.754621624120301,15,0,0,0
1053,979,3.556049522420464,29,0,0,0
1053,113,2.529023471332968,64,0,0,0
1053,1220,2.591849591825864,49,0,0,0
1053,1310,3.6205675411223575,110,0,0,0
1053,1138,2.493170576519092,15,0,0,0
1053,1365,3.330553751690211,56,0,0,0
1053,299,4.285827390452766,51,0,0,0
1053,1659,3.805126945847376,70,0,0,0
1053,483,1.0779611405847054,68,0,0,0
1054,76,1.34129223834405,51,0,0,0
1054,466,2.67058407825874,69,0,0,0
1054,1557,1.8764993234952445,119,0,0,0
1054,13,2.638295170913015,106,0,0,0
1054,1888,2.6991288032091743,50,0,0,0
1054,1415,1.942341934675964,31,0,0,0
1054,104,3.552029556320096,70,0,0,0
1054,1606,3.604913250616244,26,0,0,0
1054,1708,1.4541539697277457,51,0,0,0
1054,823,2.84982367611561,74,0,0,0
1054,965,1.7080092268254004,17,0,0,0
1055,1692,4.087687391217492,112,0,0,0
1055,1743,4.76712767762017,12,0,0,0
1055,1875,1.2761852465233463,102,0,0,0
1055,543,3.9227547610256,104,0,0,0
1055,1205,3.566423690918812,20,0,0,0
1055,590,1.5668664632068023,84,0,0,0
1055,262,4.927603310427637,39,0,0,0
1055,628,3.300308268533242,23,0,0,0
1055,993,3.96870911018446,68,0,0,0
1055,1229,1.1740893509099952,20,0,0,0
1055,830,3.995904843844377,21,0,0,0
1056,431,3.5382619397445727,120,0,0,0
1056,1285,3.778347039404113,24,0,0,0
1056,765,3.212292531182414,27,0,0,0
1056,1498,3.398265804037757,77,0,0,0
1056,1653,3.984029859682915,69,0,0,0
1056,596,2.3571622737290454,70,0,0,0
1056,1472,1.865296578337145,73,0,0,0
1056,1877,4.295878537204297,72,0,0,0
1056,980,2.799560355744495,33,0,0,0
1056,21,4.752317846588509,15,0,0,0
1056,1227,4.944692136601293,50,0,0,0
1057,979,1.53522526900854,111,0,0,0
1057,229,2.389827394715961,55,0,0,0
1057,1060,4.257291583371483,15,0,0,0
1057,1275,2.227111235999277,38,0,0,0
1057,1003,2.13510858198766,10,0,0,0
1057,282,3.939042593009917,20,0,0,0
1058,1679,1.4639235886120776,44,0,0,0
1058,1464,2.611854064159168,96,0,0,0
1058,1291,4.89487661789904,23,0,0,0
1058,341,3.8613739155564297,108,0,0,0
1058,1409,1.6172738217311935,86,0,0,0
1058,656,4.987447072803276,23,0,0,0
1058,1056,1.5186031163478004,13,0,0,0
1058,1917,4.471488403302845,115,0,0,0
1059,726,2.9946286817777144,72,0,0,0
1059,595,3.902326507432458,68,0,0,0
1059,1586,1.036559075843973,95,0,0,0
1059,656,2.356152288627965,74,0,0,0
1059,1150,3.369782283401888,24,0,0,0
1059,70,2.8277902086336826,49,0,0,0
1060,1129,4.872972976761143,85,0,0,0
1060,1660,2.6356953770216367,93,0,0,0
1060,540,2.000267770688972,89,0,0,0
1060,1300,3.0850666275491068,58,0,0,0
1060,105,4.295405226207208,107,0,0,0
1060,1429,1.0733645008145127,21,0,0,0
1060,512,3.836251079316368,55,0,0,0
1061,1640,4.89130266594771,93,0,0,0
1061,142,2.830455460323027,47,0,0,0
1061,11,2.536496224772974,26,0,0,0
1061,140,2.3252189179260614,17,0,0,0
1061,676,2.4210001949164788,26,0,0,0
1062,45,1.4932491366898009,90,0,0,0
1062,1688,3.80507143023585,11,0,0,0
1062,245,4.131056559671766,99,0,0,0
1062,450,1.7703314416229312,103,0,0,0
1062,1006,3.608638994233894,120,0,0,0
1062,1425,1.362829237807528,27,0,0,0
1062,59,3.7907739622856336,78,0,0,0
1062,349,1.6079335023479375,60,0,0,0
1062,707,4.100581316878847,61,0,0,0
1062,1416,4.905327358558877,16,0,0,0
1062,1535,1.0035796059277429,100,0,0,0
1062,1274,4.523568686173727,83,0,0,0
1062,874,4.404646976614572,24,0,0,0
1062,1835,2.606543773311273,94,0,0,0
1063,174,4.817580811877192,66,0,0,0
1063,1576,1.8322486022455031,26,0,0,0
1063,730,4.216920405220809,74,0,0,0
1063,1339,4.20150048331954,14,0,0,0
1063,690,1.423602482093664,104,0,0,0
1063,393,3.220546677297317,54,0,0,0
1063,1886,1.0118609339404898,60,0,0,0
1064,987,1.2731706487528092,28,0,0,0
1064,1299,3.728997607392559,22,0,0,0
1064,663,4.208906626243978,68,0,0,0
1064,1177,3.29862442574792,83,0,0,0
1064,908,1.7665295395782614,45,0,0,0
1064,678,3.901054130169606,43,0,0,0
1064,1157,1.079382290269006,40,0,0,0
1064,1351,1.5118429132001596,96,0,0,0
1064,98,3.589442245874064,66,0,0,0
1064,777,1.2082581929931848,92,0,0,0
1064,417,2.6905421561207747,7,0,0,0
1064,1052,2.755546322186284,36,0,0,0
1064,1880,3.713670212972424,45,0,0,0
1065,353,4.598961928130788,105,0,0,0
1065,947,2.1786409055222085,119,0,0,0
1065,1433,2.2026205659516127,79,0,0,0
1065,1907,1.593500904741442,25,0,0,0
1065,935,2.068089542856419,26,0,0,0
1065,1298,1.8696481450086624,85,0,0,0
1065,1012,4.359199813724891,45,0,0,0
1065,883,1.8920020922169485,34,0,0,0
1065,1165,3.718597601695012,35,0,0,0
1066,1350,1.4607876914818545,80,0,0,0
1066,1707,2.225445396709758,43,0,0,0
1066,758,3.219349470984061,17,0,0,0
1066,983,4.469957312643312,75,0,0,0
1066,1031,4.455845961533809,111,0,0,0
1066,722,4.798784544024114,73,0,0,0
1066,295,4.482373976705816,113,0,0,0
1066,1363,3.673961187978941,82,0,0,0
1066,1619,3.142983005925779,98,0,0,0
1066,701,3.2219984250599567,93,0,0,0
1066,540,3.910237396213113,45,0,0,0
1066,645,3.9818365078595415,88,0,0,0
1066,1016,4.229769167082951,17,0,0,0
1066,754,1.3932131323307488,6,0,0,0
1066,43,1.3024942411942466,22,0,0,0
1067,648,1.0702912105220528,9,0,0,0
1067,1140,3.1899293359240195,69,0,0,0
1067,447,3.3272032352327208,108,0,0,0
1067,978,2.108924191512956,53,0,0,0
1067,1623,2.257416232941317,110,0,0,0
1067,1046,3.232847919598172,27,0,0,0
1068,896,4.1407668566325615,86,0,0,0
1068,726,2.668483109377879,34,0,0,0
1068,1797,2.827932249896358,48,0,0,0
1068,1376,3.0282921714866053,38,0,0,0
1068,1504,4.1320519742006265,18,0,0,0
1068,737,3.1223788318879446,71,0,0,0
1068,17,1.5066295238516425,16,0,0,0
1068,578,4.121378291286878,86,0,0,0
1068,1024,1.4245593898968187,83,0,0,0
1068,1285,2.0329080855553388,75,0,0,0
1069,294,1.3270221177676556,11,0,0,0
